"","coef"
"Intercept",-2.81
"log age",0.18
"log size",-0.03
"log devs",0.14
"log commits",1.04
"C",0.05
"C++",0.07
"Clojure",0.04
"Coffeescript",-0.2
"Erlang",-0.04
"Go",0.31
"Haskell",-0.18
"Java",-0.24
"Javascript",0
"Objective-C",0.16
"Perl",-0.04
"Php",-0.01
"Python",0.05
"Ruby",-0.09
"Scala",0.09
"Typescript",0.02
