"","coef","pVal"
"Intercept",-2.49,0
"log age",0.13,0
"log size",-0.03,0.061
"log devs",0.14,0
"log commits",1,0
"C",0.2,0.062
"C#",0.04,0.738
"C++",0.05,0.653
"Clojure",-0.33,0.003
"Coffeescript",0.12,0.269
"Erlang",0.16,0.128
"Go",0.11,0.28
"Haskell",-0.23,0.041
"Java",-0.16,0.148
"Javascript",0.07,0.517
"Objective-C",-0.17,0.124
"Perl",0.03,0.794
"Php",0.04,0.715
"Python",0.05,0.659
"Ruby",-0.04,0.691
"Scala",-0.11,0.304
"Typescript",0.17,0.132
