"","coef","pVal"
"Intercept",-2.4,0
"log age",0.07,0
"log size",-0.02,0.179
"log devs",0.11,0.001
"log commits",1.06,0
"C",0.1,0.34
"C#",0.01,0.89
"C++",0.1,0.33
"Clojure",-0.36,0.001
"Coffeescript",0.27,0.011
"Erlang",0.06,0.555
"Go",-0.04,0.738
"Haskell",-0.28,0.01
"Java",-0.17,0.124
"Javascript",-0.06,0.606
"Objective-C",0.07,0.52
"Perl",0.2,0.061
"Php",-0.06,0.598
"Python",0.15,0.156
"Ruby",0.02,0.847
"Scala",-0.13,0.242
"Typescript",0.1,0.346
