"","coef"
"Intercept",-2.36
"log age",0.12
"log size",-0.03
"log devs",0.15
"log commits",1.02
"C",0.09
"C++",0.12
"Clojure",-0.11
"Coffeescript",0.21
"Erlang",-0.12
"Go",0.39
"Haskell",-0.2
"Java",0.03
"Javascript",-0.15
"Objective-C",0.13
"Perl",0
"Php",0.15
"Python",-0.16
"Ruby",0
"Scala",-0.34
"Typescript",-0.05
