"","coef"
"Intercept",-2.45
"log age",0.16
"log size",-0.04
"log devs",0.14
"log commits",1.01
"C",0.09
"C++",0.17
"Clojure",-0.09
"Coffeescript",-0.47
"Erlang",-0.2
"Go",0.29
"Haskell",0.08
"Java",-0.13
"Javascript",0.22
"Objective-C",0.11
"Perl",-0.27
"Php",0.17
"Python",-0.02
"Ruby",-0.02
"Scala",-0.14
"Typescript",0.2
