"","coef","pVal"
"Intercept",-2.62,0
"log age",0.11,0
"log size",-0.02,0.102
"log devs",0.08,0.01
"log commits",1.08,0
"C",0.25,0.017
"C#",0.07,0.529
"C++",-0.01,0.923
"Clojure",-0.24,0.033
"Coffeescript",0.21,0.045
"Erlang",0.2,0.053
"Go",0.17,0.092
"Haskell",-0.41,0
"Java",-0.18,0.096
"Javascript",-0.13,0.228
"Objective-C",0.03,0.816
"Perl",0.14,0.173
"Php",0.18,0.088
"Python",0.07,0.524
"Ruby",-0.05,0.622
"Scala",-0.42,0
"Typescript",0.13,0.231
