"","coef","pVal"
"Intercept",-2.49,0
"log age",0.13,0
"log size",-0.04,0.008
"log devs",0.15,0
"log commits",1.03,0
"C",0.06,0.541
"C#",-0.21,0.05
"C++",0.26,0.01
"Clojure",-0.29,0.006
"Coffeescript",0.21,0.036
"Erlang",0.2,0.049
"Go",0.19,0.071
"Haskell",-0.26,0.015
"Java",-0.01,0.926
"Javascript",0.05,0.643
"Objective-C",-0.17,0.116
"Perl",-0.04,0.683
"Php",0.01,0.919
"Python",0.01,0.944
"Ruby",-0.05,0.626
"Scala",-0.07,0.525
"Typescript",0.13,0.223
