"","coef","pVal"
"Intercept",-2.65,0
"log age",0.12,0
"log size",0,0.942
"log devs",0.13,0
"log commits",1,0
"C",0.19,0.054
"C#",-0.03,0.74
"C++",-0.02,0.869
"Clojure",-0.28,0.008
"Coffeescript",0.1,0.333
"Erlang",0.04,0.66
"Go",0.11,0.271
"Haskell",-0.05,0.651
"Java",-0.29,0.007
"Javascript",0,0.999
"Objective-C",-0.19,0.076
"Perl",0.07,0.497
"Php",0.17,0.089
"Python",0.13,0.172
"Ruby",-0.03,0.769
"Scala",-0.03,0.752
"Typescript",0.11,0.294
