"","coef"
"Intercept",-2.46
"log age",0.15
"log size",-0.02
"log devs",0.2
"log commits",0.97
"C",0.09
"C++",0.01
"Clojure",-0.26
"Coffeescript",-0.12
"Erlang",-0.02
"Go",0.14
"Haskell",0.1
"Java",-0.16
"Javascript",-0.17
"Objective-C",0.29
"Perl",-0.06
"Php",0.04
"Python",-0.07
"Ruby",-0.1
"Scala",0.1
"Typescript",0.19
