"","coef","pVal"
"Intercept",-2.46,0
"log age",0.09,0
"log size",0,0.752
"log devs",0.17,0
"log commits",1,0
"C",0.12,0.219
"C#",0.01,0.937
"C++",-0.05,0.613
"Clojure",-0.28,0.01
"Coffeescript",0.29,0.005
"Erlang",0.16,0.125
"Go",0.14,0.179
"Haskell",-0.22,0.046
"Java",-0.2,0.058
"Javascript",-0.01,0.912
"Objective-C",-0.17,0.107
"Perl",0.04,0.723
"Php",0.21,0.042
"Python",-0.02,0.837
"Ruby",-0.02,0.865
"Scala",-0.12,0.245
"Typescript",0.15,0.156
