"","coef"
"Intercept",-2.32
"log age",0.13
"log size",-0.04
"log devs",0.21
"log commits",1.02
"C",0.04
"C++",0.04
"Clojure",-0.12
"Coffeescript",-0.25
"Erlang",-0.15
"Go",0.26
"Haskell",-0.05
"Java",-0.23
"Javascript",0.08
"Objective-C",0.25
"Perl",0.03
"Php",0.18
"Python",0.13
"Ruby",0
"Scala",-0.23
"Typescript",0.03
