"","coef"
"Intercept",-2.56
"log age",0.15
"log size",-0.05
"log devs",0.1
"log commits",1.08
"C",0.31
"C++",0.17
"Clojure",-0.02
"Coffeescript",-0.02
"Erlang",-0.19
"Go",0.01
"Haskell",-0.12
"Java",-0.2
"Javascript",-0.01
"Objective-C",0.1
"Perl",-0.01
"Php",0.07
"Python",-0.07
"Ruby",-0.18
"Scala",-0.25
"Typescript",0.4
