"","coef","pVal"
"Intercept",-2.59,0
"log age",0.07,0.001
"log size",0.01,0.413
"log devs",0.17,0
"log commits",1.01,0
"C",0.13,0.239
"C#",-0.06,0.575
"C++",0.02,0.831
"Clojure",-0.23,0.045
"Coffeescript",0.12,0.287
"Erlang",-0.05,0.688
"Go",0.1,0.372
"Haskell",-0.07,0.543
"Java",-0.13,0.255
"Javascript",0.05,0.672
"Objective-C",-0.18,0.113
"Perl",0.17,0.112
"Php",0.11,0.335
"Python",0.21,0.056
"Ruby",-0.12,0.303
"Scala",-0.12,0.283
"Typescript",0.05,0.623
