"","coef","pVal"
"Intercept",-2.47,0
"log age",0.1,0
"log size",-0.02,0.267
"log devs",0.09,0.004
"log commits",1.02,0
"C",0.26,0.012
"C#",-0.03,0.746
"C++",0.1,0.323
"Clojure",-0.1,0.346
"Coffeescript",0.03,0.775
"Erlang",0.12,0.241
"Go",0.2,0.054
"Haskell",-0.14,0.202
"Java",-0.39,0
"Javascript",0.01,0.948
"Objective-C",-0.1,0.342
"Perl",-0.15,0.153
"Php",0.22,0.031
"Python",0.01,0.935
"Ruby",0,0.994
"Scala",-0.16,0.139
"Typescript",0.12,0.267
