"","coef"
"Intercept",-2.62
"log age",0.15
"log size",-0.01
"log devs",0.21
"log commits",0.96
"C",0
"C++",0.07
"Clojure",-0.33
"Coffeescript",-0.03
"Erlang",0.25
"Go",0.3
"Haskell",0
"Java",-0.34
"Javascript",0.06
"Objective-C",0
"Perl",0.02
"Php",0.09
"Python",0.11
"Ruby",-0.09
"Scala",-0.15
"Typescript",0.03
