"","coef","pVal"
"Intercept",-2.78,0
"log age",0.14,0
"log size",-0.02,0.145
"log devs",0.09,0.006
"log commits",1.05,0
"C",0.03,0.795
"C#",0.16,0.15
"C++",-0.17,0.119
"Clojure",-0.28,0.016
"Coffeescript",0.08,0.442
"Erlang",-0.02,0.868
"Go",0.07,0.476
"Haskell",-0.25,0.021
"Java",-0.11,0.317
"Javascript",0.14,0.193
"Objective-C",0.01,0.927
"Perl",0.07,0.486
"Php",0.27,0.01
"Python",0.01,0.953
"Ruby",-0.03,0.749
"Scala",-0.1,0.334
"Typescript",0.12,0.277
