"","coef"
"Intercept",-2.39
"log age",0.13
"log size",-0.04
"log devs",0.17
"log commits",1.04
"C",0.32
"C++",-0.02
"Clojure",-0.13
"Coffeescript",-0.04
"Erlang",-0.11
"Go",0.07
"Haskell",-0.33
"Java",-0.29
"Javascript",0.11
"Objective-C",0.11
"Perl",0.13
"Php",0.12
"Python",0.01
"Ruby",0
"Scala",0.01
"Typescript",0.04
