"","coef"
"Intercept",-2.57
"log age",0.15
"log size",-0.03
"log devs",0.14
"log commits",1.04
"C",0.05
"C++",-0.11
"Clojure",0.02
"Coffeescript",-0.15
"Erlang",-0.08
"Go",0.3
"Haskell",0.09
"Java",-0.48
"Javascript",0.09
"Objective-C",-0.12
"Perl",0.16
"Php",0.27
"Python",0.14
"Ruby",-0.2
"Scala",0.02
"Typescript",0.02
