"","coef","pVal"
"Intercept",-2.47,0
"log age",0.1,0
"log size",-0.02,0.104
"log devs",0.08,0.018
"log commits",1.05,0
"C",0.05,0.621
"C#",0.07,0.553
"C++",0.06,0.576
"Clojure",-0.28,0.012
"Coffeescript",0.11,0.317
"Erlang",0.29,0.007
"Go",0.14,0.183
"Haskell",-0.23,0.042
"Java",-0.1,0.35
"Javascript",0.17,0.132
"Objective-C",-0.14,0.208
"Perl",0.08,0.484
"Php",-0.17,0.119
"Python",-0.04,0.693
"Ruby",-0.11,0.352
"Scala",-0.04,0.693
"Typescript",0.15,0.166
