"","coef","pVal"
"Intercept",-2.47,0
"log age",0.08,0
"log size",-0.02,0.084
"log devs",0.2,0
"log commits",1.04,0
"C",0.1,0.305
"C#",-0.17,0.097
"C++",0.22,0.024
"Clojure",-0.31,0.004
"Coffeescript",0.27,0.008
"Erlang",0.15,0.131
"Go",0.33,0.001
"Haskell",-0.25,0.014
"Java",-0.24,0.023
"Javascript",0.05,0.603
"Objective-C",-0.19,0.056
"Perl",0.25,0.01
"Php",-0.05,0.602
"Python",0.08,0.401
"Ruby",-0.16,0.116
"Scala",-0.03,0.776
"Typescript",-0.03,0.755
