"","coef"
"Intercept",-2.46
"log age",0.13
"log size",-0.02
"log devs",0.28
"log commits",0.96
"C",0.2
"C++",0.03
"Clojure",0.09
"Coffeescript",-0.08
"Erlang",-0.05
"Go",0.22
"Haskell",-0.18
"Java",-0.16
"Javascript",0.1
"Objective-C",0.04
"Perl",-0.22
"Php",0.23
"Python",0.07
"Ruby",-0.16
"Scala",-0.05
"Typescript",-0.07
