"","coef","pVal"
"Intercept",-2.38,0
"log age",0.08,0
"log size",-0.04,0.007
"log devs",0.18,0
"log commits",1.05,0
"C",0.09,0.344
"C#",0.11,0.308
"C++",-0.03,0.762
"Clojure",-0.33,0.002
"Coffeescript",0.13,0.204
"Erlang",0.13,0.195
"Go",0.08,0.425
"Haskell",-0.3,0.005
"Java",-0.19,0.071
"Javascript",0.12,0.254
"Objective-C",-0.02,0.811
"Perl",0.05,0.66
"Php",0.16,0.129
"Python",-0.05,0.643
"Ruby",-0.12,0.26
"Scala",-0.06,0.552
"Typescript",0.24,0.023
