"","coef"
"Intercept",-2.3
"log age",0.12
"log size",-0.05
"log devs",0.24
"log commits",1.03
"C",-0.06
"C++",0.18
"Clojure",-0.08
"Coffeescript",0.07
"Erlang",-0.18
"Go",0.19
"Haskell",0.21
"Java",-0.29
"Javascript",0.17
"Objective-C",0.09
"Perl",-0.21
"Php",0.06
"Python",0.04
"Ruby",-0.39
"Scala",0.02
"Typescript",0.19
