"","coef"
"Intercept",-2.71
"log age",0.17
"log size",-0.04
"log devs",0.2
"log commits",1.05
"C",-0.02
"C++",0.1
"Clojure",0.12
"Coffeescript",-0.27
"Erlang",-0.08
"Go",0.35
"Haskell",0.07
"Java",0.03
"Javascript",-0.16
"Objective-C",0.08
"Perl",-0.01
"Php",0.12
"Python",0.01
"Ruby",-0.33
"Scala",-0.16
"Typescript",0.15
