"","coef"
"Intercept",-2.5
"log age",0.15
"log size",-0.04
"log devs",0.26
"log commits",1.01
"C",0.12
"C++",0.02
"Clojure",0.05
"Coffeescript",-0.07
"Erlang",-0.19
"Go",-0.04
"Haskell",-0.07
"Java",-0.21
"Javascript",-0.29
"Objective-C",-0.1
"Perl",0.09
"Php",0.29
"Python",0.08
"Ruby",-0.12
"Scala",0.03
"Typescript",0.43
