"","coef"
"Intercept",-2.33
"log age",0.12
"log size",-0.02
"log devs",0.21
"log commits",0.99
"C",0.38
"C++",0.01
"Clojure",-0.37
"Coffeescript",0
"Erlang",-0.06
"Go",0.1
"Haskell",0
"Java",-0.42
"Javascript",0.15
"Objective-C",0.14
"Perl",0.11
"Php",-0.07
"Python",0.08
"Ruby",-0.22
"Scala",0.15
"Typescript",0.03
