"","coef","pVal"
"Intercept",-2.69,0
"log age",0.09,0
"log size",-0.03,0.04
"log devs",0.15,0
"log commits",1.1,0
"C",0.08,0.429
"C#",-0.06,0.56
"C++",0.03,0.738
"Clojure",-0.32,0.004
"Coffeescript",0.03,0.768
"Erlang",0.19,0.066
"Go",0.25,0.016
"Haskell",-0.07,0.506
"Java",0,0.982
"Javascript",0,0.981
"Objective-C",0.15,0.147
"Perl",-0.07,0.496
"Php",-0.02,0.868
"Python",-0.1,0.341
"Ruby",-0.13,0.238
"Scala",-0.22,0.038
"Typescript",0.25,0.017
