"","coef"
"Intercept",-2.23
"log age",0.12
"log size",-0.05
"log devs",0.2
"log commits",1.05
"C",0.06
"C++",0.12
"Clojure",-0.12
"Coffeescript",0.21
"Erlang",-0.08
"Go",0.14
"Haskell",-0.05
"Java",-0.17
"Javascript",0.2
"Objective-C",0.1
"Perl",-0.14
"Php",0.16
"Python",0.06
"Ruby",-0.2
"Scala",-0.48
"Typescript",0.19
