"","coef"
"Intercept",-2.56
"log age",0.14
"log size",-0.04
"log devs",0.18
"log commits",1.05
"C",0.12
"C++",0.23
"Clojure",-0.02
"Coffeescript",0.04
"Erlang",-0.06
"Go",0.13
"Haskell",-0.22
"Java",-0.26
"Javascript",-0.02
"Objective-C",0.1
"Perl",-0.09
"Php",0.26
"Python",-0.07
"Ruby",-0.04
"Scala",-0.33
"Typescript",0.22
