"","coef","pVal"
"Intercept",-2.56,0
"log age",0.11,0
"log size",-0.02,0.111
"log devs",0.16,0
"log commits",1.04,0
"C",0.09,0.438
"C#",0.04,0.736
"C++",-0.13,0.274
"Clojure",-0.24,0.039
"Coffeescript",0.12,0.282
"Erlang",0.16,0.154
"Go",0.12,0.3
"Haskell",-0.23,0.048
"Java",-0.2,0.074
"Javascript",-0.08,0.46
"Objective-C",0.19,0.081
"Perl",0,0.976
"Php",0.05,0.664
"Python",0.01,0.942
"Ruby",0.02,0.854
"Scala",-0.14,0.24
"Typescript",0.23,0.051
