"","coef","pVal"
"Intercept",-2.65,0
"log age",0.09,0
"log size",-0.02,0.142
"log devs",0.17,0
"log commits",1.06,0
"C",0.08,0.433
"C#",-0.06,0.548
"C++",0.04,0.693
"Clojure",-0.16,0.129
"Coffeescript",0.34,0
"Erlang",0.1,0.345
"Go",0.39,0
"Haskell",-0.21,0.049
"Java",-0.19,0.062
"Javascript",0.05,0.615
"Objective-C",0.08,0.436
"Perl",0.04,0.654
"Php",-0.28,0.006
"Python",0.09,0.387
"Ruby",-0.18,0.082
"Scala",-0.16,0.126
"Typescript",0.03,0.76
