"","coef"
"Intercept",-2.7
"log age",0.17
"log size",-0.05
"log devs",0.12
"log commits",1.1
"C",0.22
"C++",-0.03
"Clojure",-0.28
"Coffeescript",-0.14
"Erlang",-0.11
"Go",0.3
"Haskell",0.01
"Java",-0.22
"Javascript",-0.14
"Objective-C",0.25
"Perl",-0.32
"Php",0.04
"Python",-0.08
"Ruby",0.12
"Scala",-0.05
"Typescript",0.43
