"","coef","pVal"
"Intercept",-2.27,0
"log age",0.09,0
"log size",-0.04,0.007
"log devs",0.2,0
"log commits",1.02,0
"C",0.09,0.333
"C#",0.03,0.81
"C++",0.17,0.084
"Clojure",-0.4,0
"Coffeescript",0.15,0.121
"Erlang",0.15,0.118
"Go",0.21,0.03
"Haskell",-0.5,0
"Java",0.04,0.716
"Javascript",-0.03,0.805
"Objective-C",0.03,0.778
"Perl",-0.06,0.577
"Php",0.06,0.535
"Python",-0.09,0.393
"Ruby",-0.09,0.378
"Scala",0.1,0.317
"Typescript",0.14,0.198
