"","coef","pVal"
"Intercept",-2.65,0
"log age",0.09,0
"log size",-0.01,0.414
"log devs",0.15,0
"log commits",1.06,0
"C",0.31,0.002
"C#",0.07,0.513
"C++",0.04,0.669
"Clojure",-0.17,0.102
"Coffeescript",0.2,0.047
"Erlang",0.29,0.003
"Go",0.17,0.092
"Haskell",-0.41,0
"Java",-0.07,0.477
"Javascript",0.1,0.315
"Objective-C",0.05,0.629
"Perl",0.08,0.433
"Php",-0.12,0.247
"Python",-0.23,0.031
"Ruby",-0.11,0.276
"Scala",-0.44,0
"Typescript",0.22,0.034
