"","coef","pVal"
"Intercept",-2.56,0
"log age",0.09,0
"log size",-0.02,0.236
"log devs",0.12,0
"log commits",1.05,0
"C",0.09,0.366
"C#",-0.03,0.74
"C++",0.06,0.522
"Clojure",-0.18,0.08
"Coffeescript",0.15,0.132
"Erlang",0.07,0.466
"Go",0.22,0.027
"Haskell",-0.21,0.035
"Java",-0.26,0.014
"Javascript",0.04,0.697
"Objective-C",-0.09,0.362
"Perl",-0.11,0.268
"Php",0.06,0.53
"Python",0.18,0.065
"Ruby",-0.16,0.116
"Scala",0.05,0.594
"Typescript",0.13,0.201
