"","coef"
"Intercept",-2.55
"log age",0.16
"log size",-0.06
"log devs",0.23
"log commits",1.05
"C",0.28
"C++",-0.1
"Clojure",-0.32
"Coffeescript",0.34
"Erlang",-0.14
"Go",0.24
"Haskell",-0.14
"Java",-0.38
"Javascript",0.16
"Objective-C",-0.17
"Perl",-0.01
"Php",0.12
"Python",-0.11
"Ruby",0.09
"Scala",-0.09
"Typescript",0.24
