"","coef","pVal"
"Intercept",-2.52,0
"log age",0.07,0
"log size",-0.04,0.005
"log devs",0.14,0
"log commits",1.13,0
"C",0.31,0.003
"C#",-0.1,0.372
"C++",0,0.99
"Clojure",-0.31,0.005
"Coffeescript",0.34,0.001
"Erlang",0.17,0.098
"Go",0.22,0.038
"Haskell",-0.3,0.007
"Java",-0.18,0.098
"Javascript",0.16,0.139
"Objective-C",-0.04,0.702
"Perl",0,0.997
"Php",0.11,0.297
"Python",0.01,0.905
"Ruby",-0.12,0.272
"Scala",-0.39,0
"Typescript",0.12,0.289
