"","coef"
"Intercept",-2.29
"log age",0.14
"log size",-0.07
"log devs",0.2
"log commits",1.06
"C",0.23
"C++",0.27
"Clojure",-0.05
"Coffeescript",-0.37
"Erlang",-0.09
"Go",0.42
"Haskell",-0.06
"Java",-0.31
"Javascript",-0.19
"Objective-C",0.09
"Perl",-0.06
"Php",-0.09
"Python",0.1
"Ruby",-0.18
"Scala",-0.1
"Typescript",0.37
