"","coef","pVal"
"Intercept",-2.45,0
"log age",0.09,0
"log size",-0.02,0.14
"log devs",0.13,0
"log commits",1.04,0
"C",0.22,0.027
"C#",-0.08,0.457
"C++",0.05,0.618
"Clojure",-0.18,0.091
"Coffeescript",0.16,0.109
"Erlang",0.05,0.584
"Go",0.25,0.013
"Haskell",-0.19,0.069
"Java",-0.28,0.007
"Javascript",0.08,0.456
"Objective-C",-0.19,0.068
"Perl",-0.09,0.36
"Php",0.31,0.002
"Python",0.01,0.892
"Ruby",-0.14,0.16
"Scala",-0.27,0.011
"Typescript",0.29,0.007
