"","coef","pVal"
"Intercept",-2.4,0
"log age",0.09,0
"log size",-0.02,0.219
"log devs",0.1,0.002
"log commits",1.04,0
"C",0.11,0.255
"C#",0.08,0.439
"C++",0.17,0.087
"Clojure",-0.26,0.018
"Coffeescript",0.11,0.273
"Erlang",0.04,0.664
"Go",0.21,0.036
"Haskell",-0.26,0.014
"Java",0.01,0.959
"Javascript",-0.08,0.479
"Objective-C",-0.09,0.377
"Perl",0.02,0.837
"Php",0.12,0.226
"Python",0.02,0.826
"Ruby",-0.17,0.103
"Scala",-0.15,0.13
"Typescript",0.1,0.371
