"","coef"
"Intercept",-2.36
"log age",0.12
"log size",-0.05
"log devs",0.15
"log commits",1.07
"C",0
"C++",0.07
"Clojure",-0.43
"Coffeescript",0
"Erlang",-0.08
"Go",0.2
"Haskell",-0.03
"Java",0.22
"Javascript",-0.03
"Objective-C",0.15
"Perl",-0.07
"Php",0.07
"Python",-0.04
"Ruby",-0.07
"Scala",0.01
"Typescript",0.04
