"","coef","pVal"
"Intercept",-2.44,0
"log age",0.09,0
"log size",-0.03,0.039
"log devs",0.09,0.002
"log commits",1.07,0
"C",0.18,0.067
"C#",-0.03,0.796
"C++",0.25,0.011
"Clojure",-0.32,0.003
"Coffeescript",0.16,0.096
"Erlang",0.12,0.208
"Go",-0.02,0.84
"Haskell",-0.31,0.004
"Java",-0.02,0.806
"Javascript",-0.02,0.836
"Objective-C",0.03,0.75
"Perl",-0.01,0.925
"Php",0.08,0.416
"Python",0,0.981
"Ruby",-0.22,0.026
"Scala",-0.09,0.38
"Typescript",0.22,0.028
