"","coef"
"Intercept",-2.55
"log age",0.16
"log size",-0.04
"log devs",0.18
"log commits",1.03
"C",0.21
"C++",-0.17
"Clojure",-0.25
"Coffeescript",0.08
"Erlang",0.06
"Go",0.23
"Haskell",-0.12
"Java",0
"Javascript",-0.18
"Objective-C",0.13
"Perl",-0.22
"Php",0.12
"Python",0.09
"Ruby",-0.04
"Scala",-0.08
"Typescript",0.13
