"","coef"
"Intercept",-2.34
"log age",0.11
"log size",-0.03
"log devs",0.15
"log commits",1.05
"C",-0.03
"C++",0.04
"Clojure",-0.19
"Coffeescript",-0.14
"Erlang",-0.21
"Go",0.13
"Haskell",-0.01
"Java",0.23
"Javascript",0.06
"Objective-C",-0.01
"Perl",-0.02
"Php",0.09
"Python",-0.07
"Ruby",0.15
"Scala",-0.2
"Typescript",0.18
