"","coef","pVal"
"Intercept",-2.4,0
"log age",0.13,0
"log size",-0.03,0.028
"log devs",0.14,0
"log commits",1.01,0
"C",0.15,0.132
"C#",0.09,0.386
"C++",0.1,0.347
"Clojure",-0.35,0.001
"Coffeescript",0.16,0.112
"Erlang",-0.07,0.485
"Go",0.19,0.065
"Haskell",-0.35,0.002
"Java",-0.24,0.027
"Javascript",0.17,0.122
"Objective-C",0.05,0.614
"Perl",0.04,0.728
"Php",0.06,0.589
"Python",0.13,0.204
"Ruby",-0.17,0.127
"Scala",-0.27,0.01
"Typescript",0.31,0.003
