"","coef","pVal"
"Intercept",-2.48,0
"log age",0.08,0
"log size",-0.01,0.513
"log devs",0.1,0.002
"log commits",1.05,0
"C",0.16,0.106
"C#",-0.05,0.648
"C++",-0.06,0.585
"Clojure",-0.2,0.069
"Coffeescript",0.29,0.005
"Erlang",0.14,0.154
"Go",0.02,0.845
"Haskell",-0.22,0.039
"Java",-0.12,0.266
"Javascript",-0.13,0.241
"Objective-C",-0.02,0.866
"Perl",0.03,0.735
"Php",0.21,0.04
"Python",0.09,0.373
"Ruby",-0.06,0.543
"Scala",-0.17,0.098
"Typescript",0.08,0.51
