"","coef"
"Intercept",-2.36
"log age",0.11
"log size",-0.02
"log devs",0.22
"log commits",0.99
"C",0.1
"C++",0.03
"Clojure",-0.26
"Coffeescript",-0.08
"Erlang",0.29
"Go",0.08
"Haskell",0.06
"Java",-0.1
"Javascript",-0.16
"Objective-C",0.04
"Perl",-0.08
"Php",0.1
"Python",-0.05
"Ruby",0.01
"Scala",-0.09
"Typescript",0.09
