"","coef","pVal"
"Intercept",-2.42,0
"log age",0.1,0
"log size",-0.03,0.091
"log devs",0.12,0
"log commits",1.03,0
"C",0.12,0.23
"C#",-0.02,0.881
"C++",0.41,0
"Clojure",-0.37,0.001
"Coffeescript",0.01,0.94
"Erlang",0.1,0.307
"Go",0.24,0.019
"Haskell",-0.23,0.029
"Java",-0.01,0.961
"Javascript",-0.02,0.844
"Objective-C",-0.13,0.214
"Perl",0.05,0.642
"Php",0.06,0.579
"Python",0.03,0.787
"Ruby",-0.28,0.012
"Scala",-0.06,0.539
"Typescript",0.11,0.292
