"","coef"
"Intercept",-2.63
"log age",0.17
"log size",-0.01
"log devs",0.17
"log commits",0.98
"C",0.21
"C++",-0.05
"Clojure",-0.41
"Coffeescript",0.1
"Erlang",0.11
"Go",0.09
"Haskell",-0.13
"Java",-0.2
"Javascript",-0.04
"Objective-C",0.18
"Perl",-0.04
"Php",0.11
"Python",0.12
"Ruby",0.04
"Scala",-0.34
"Typescript",0.25
