"","coef"
"Intercept",-2.01
"log age",0.09
"log size",-0.06
"log devs",0.3
"log commits",1.01
"C",-0.03
"C++",0.03
"Clojure",-0.18
"Coffeescript",-0.18
"Erlang",0.13
"Go",0.15
"Haskell",-0.14
"Java",0.19
"Javascript",0
"Objective-C",0.2
"Perl",0.14
"Php",-0.36
"Python",-0.07
"Ruby",-0.01
"Scala",-0.07
"Typescript",0.2
