"","coef"
"Intercept",-2.52
"log age",0.16
"log size",-0.02
"log devs",0.19
"log commits",0.99
"C",-0.01
"C++",-0.01
"Clojure",-0.28
"Coffeescript",0.18
"Erlang",-0.05
"Go",0.12
"Haskell",-0.37
"Java",0.01
"Javascript",0.11
"Objective-C",-0.26
"Perl",0.07
"Php",0.21
"Python",0.22
"Ruby",-0.11
"Scala",-0.12
"Typescript",0.31
