"","coef","pVal"
"Intercept",-2.23,0
"log age",0.07,0
"log size",-0.02,0.065
"log devs",0.16,0
"log commits",1.02,0
"C",0.23,0.018
"C#",0.09,0.358
"C++",0.16,0.099
"Clojure",-0.34,0.002
"Coffeescript",0.11,0.28
"Erlang",0.2,0.045
"Go",0.04,0.73
"Haskell",-0.35,0.001
"Java",-0.05,0.616
"Javascript",0,1
"Objective-C",-0.08,0.443
"Perl",0.05,0.609
"Php",-0.09,0.383
"Python",0.02,0.819
"Ruby",-0.06,0.556
"Scala",-0.18,0.083
"Typescript",0.22,0.032
