"","coef"
"Intercept",-2.39
"log age",0.15
"log size",-0.05
"log devs",0.16
"log commits",1.01
"C",0.19
"C++",0.15
"Clojure",-0.32
"Coffeescript",-0.03
"Erlang",-0.13
"Go",0.23
"Haskell",-0.25
"Java",-0.01
"Javascript",0.16
"Objective-C",0.15
"Perl",0.08
"Php",0.06
"Python",0.05
"Ruby",-0.09
"Scala",-0.33
"Typescript",0.09
