"","coef","pVal"
"Intercept",-2.48,0
"log age",0.1,0
"log size",-0.03,0.038
"log devs",0.09,0.003
"log commits",1.06,0
"C",0.02,0.874
"C#",-0.09,0.372
"C++",0.16,0.08
"Clojure",-0.37,0
"Coffeescript",0.15,0.134
"Erlang",0.12,0.238
"Go",-0.02,0.858
"Haskell",-0.38,0
"Java",0.06,0.533
"Javascript",0.18,0.085
"Objective-C",0.11,0.279
"Perl",0.04,0.68
"Php",0.42,0
"Python",0.03,0.78
"Ruby",-0.1,0.321
"Scala",-0.39,0
"Typescript",0.08,0.465
