"","coef","pVal"
"Intercept",-2.39,0
"log age",0.1,0
"log size",-0.03,0.059
"log devs",0.1,0.003
"log commits",1.05,0
"C",0.21,0.047
"C#",0.04,0.749
"C++",0.01,0.96
"Clojure",-0.12,0.291
"Coffeescript",0.16,0.128
"Erlang",0,0.987
"Go",-0.07,0.525
"Haskell",-0.26,0.017
"Java",-0.08,0.427
"Javascript",0,0.978
"Objective-C",0.06,0.597
"Perl",0.11,0.317
"Php",0.05,0.625
"Python",0.05,0.667
"Ruby",-0.08,0.449
"Scala",-0.28,0.011
"Typescript",0.22,0.053
