"","coef","pVal"
"Intercept",-2.3,0
"log age",0.08,0
"log size",-0.02,0.204
"log devs",0.14,0
"log commits",1.02,0
"C",0.26,0.011
"C#",0.16,0.133
"C++",0.27,0.005
"Clojure",-0.32,0.005
"Coffeescript",0.08,0.434
"Erlang",0.13,0.227
"Go",-0.01,0.914
"Haskell",-0.13,0.211
"Java",-0.09,0.37
"Javascript",-0.03,0.804
"Objective-C",-0.02,0.86
"Perl",0.06,0.535
"Php",-0.08,0.452
"Python",0.03,0.73
"Ruby",-0.27,0.015
"Scala",-0.07,0.481
"Typescript",0.02,0.845
