"","coef","pVal"
"Intercept",-2.47,0
"log age",0.11,0
"log size",-0.02,0.165
"log devs",0.08,0.02
"log commits",1.05,0
"C",0.26,0.011
"C#",-0.18,0.099
"C++",0.08,0.463
"Clojure",-0.29,0.011
"Coffeescript",0.11,0.281
"Erlang",0.34,0.001
"Go",0.06,0.576
"Haskell",-0.32,0.003
"Java",0,0.965
"Javascript",-0.19,0.102
"Objective-C",-0.1,0.358
"Perl",-0.03,0.758
"Php",0.2,0.056
"Python",0.03,0.812
"Ruby",-0.09,0.39
"Scala",-0.26,0.018
"Typescript",0.38,0
