"","coef","pVal"
"Intercept",-2.42,0
"log age",0.08,0
"log size",-0.02,0.119
"log devs",0.08,0.014
"log commits",1.07,0
"C",0.29,0.002
"C#",-0.03,0.786
"C++",0.15,0.113
"Clojure",-0.36,0
"Coffeescript",0.21,0.03
"Erlang",0.01,0.961
"Go",0.09,0.344
"Haskell",-0.3,0.004
"Java",0,0.975
"Javascript",0.01,0.899
"Objective-C",-0.03,0.789
"Perl",0.06,0.58
"Php",0.04,0.674
"Python",0.16,0.091
"Ruby",-0.32,0.002
"Scala",-0.2,0.064
"Typescript",0.19,0.062
