"","coef"
"Intercept",-2.23
"log age",0.1
"log size",-0.05
"log devs",0.25
"log commits",1.04
"C",0.02
"C++",0.13
"Clojure",-0.42
"Coffeescript",0.01
"Erlang",0.17
"Go",0.06
"Haskell",-0.2
"Java",0
"Javascript",0.07
"Objective-C",0.09
"Perl",0.01
"Php",0.22
"Python",-0.17
"Ruby",-0.09
"Scala",-0.23
"Typescript",0.34
