"","coef","pVal"
"Intercept",-2.62,0
"log age",0.1,0
"log size",0,0.925
"log devs",0.08,0.016
"log commits",1.04,0
"C",0.17,0.092
"C#",-0.17,0.119
"C++",0.17,0.103
"Clojure",-0.28,0.008
"Coffeescript",0.05,0.63
"Erlang",0.23,0.026
"Go",0.1,0.359
"Haskell",-0.2,0.066
"Java",-0.02,0.874
"Javascript",-0.11,0.352
"Objective-C",0.11,0.301
"Perl",0.11,0.303
"Php",-0.02,0.812
"Python",-0.06,0.574
"Ruby",-0.04,0.687
"Scala",-0.19,0.083
"Typescript",0.15,0.193
