"","coef"
"Intercept",-2.38
"log age",0.16
"log size",-0.05
"log devs",0.24
"log commits",0.99
"C",0.13
"C++",0.11
"Clojure",-0.09
"Coffeescript",-0.05
"Erlang",-0.09
"Go",0.06
"Haskell",-0.19
"Java",0.09
"Javascript",0.1
"Objective-C",-0.01
"Perl",-0.16
"Php",-0.02
"Python",-0.06
"Ruby",0.15
"Scala",-0.16
"Typescript",0.19
