"","coef"
"Intercept",-2.79
"log age",0.15
"log size",-0.01
"log devs",0.18
"log commits",1.04
"C",0.1
"C++",0.11
"Clojure",-0.51
"Coffeescript",0.2
"Erlang",0.3
"Go",0.16
"Haskell",0.08
"Java",-0.13
"Javascript",-0.18
"Objective-C",0.13
"Perl",0
"Php",0.26
"Python",-0.05
"Ruby",-0.24
"Scala",-0.28
"Typescript",0.05
