"","coef"
"Intercept",-2.51
"log age",0.14
"log size",-0.02
"log devs",0.2
"log commits",1.01
"C",0.31
"C++",0.05
"Clojure",-0.3
"Coffeescript",0.09
"Erlang",0.13
"Go",0.18
"Haskell",-0.31
"Java",-0.15
"Javascript",-0.03
"Objective-C",0.05
"Perl",0.08
"Php",0.08
"Python",0
"Ruby",-0.12
"Scala",-0.3
"Typescript",0.23
