"","coef"
"Intercept",-2.41
"log age",0.14
"log size",-0.05
"log devs",0.21
"log commits",1.05
"C",0.14
"C++",0.07
"Clojure",-0.17
"Coffeescript",0.2
"Erlang",0.03
"Go",0.08
"Haskell",-0.39
"Java",-0.02
"Javascript",-0.14
"Objective-C",0.03
"Perl",-0.24
"Php",0.02
"Python",0.18
"Ruby",0.15
"Scala",-0.19
"Typescript",0.24
